country,year,age,sex,suicides_no,population,suicide_rate
Kiribati,1991,55-74 years,male,1.0,2345.0,42.643923240938165
Kiribati,1991,75+ years,male,0.0,278.0,0.0
Kiribati,1992,15-24 years,female,0.0,6692.0,0.0
Kiribati,1992,25-34 years,female,0.0,6273.0,0.0
Kiribati,1992,35-54 years,female,0.0,6581.0,0.0
Kiribati,1992,5-14 years,female,0.0,9190.0,0.0
Kiribati,1992,55-74 years,female,1.0,2799.0,35.72704537334762
Kiribati,1992,75+ years,female,0.0,474.0,0.0
Kiribati,1992,15-24 years,male,2.0,6669.0,29.989503673714196
Kiribati,1992,25-34 years,male,0.0,5802.0,0.0
Kiribati,1992,35-54 years,male,1.0,6226.0,16.061676839062
Kiribati,1992,5-14 years,male,0.0,9496.0,0.0
Kiribati,1992,55-74 years,male,0.0,2368.0,0.0
Kiribati,1992,75+ years,male,0.0,286.0,0.0
Kiribati,1993,15-24 years,female,1.0,6579.0,15.199878400972791
Kiribati,1993,25-34 years,female,0.0,6436.0,0.0
Kiribati,1993,35-54 years,female,0.0,6730.0,0.0
Kiribati,1993,5-14 years,female,1.0,9415.0,10.621348911311737
Kiribati,1993,55-74 years,female,0.0,2840.0,0.0
Kiribati,1993,75+ years,female,0.0,481.0,0.0
Kiribati,1993,15-24 years,male,3.0,6585.0,45.558086560364465
Kiribati,1993,25-34 years,male,2.0,5958.0,33.56831151393085
Kiribati,1993,35-54 years,male,3.0,6370.0,47.09576138147567
Kiribati,1993,5-14 years,male,1.0,9780.0,10.224948875255624
Kiribati,1993,55-74 years,male,1.0,2384.0,41.946308724832214
Kiribati,1993,75+ years,male,0.0,290.0,0.0
Kiribati,1994,15-24 years,female,1.0,6528.0,15.318627450980392
Kiribati,1994,25-34 years,female,0.0,6565.0,0.0
Kiribati,1994,35-54 years,female,0.0,6893.0,0.0
Kiribati,1994,5-14 years,female,1.0,9619.0,10.396091069757771
Kiribati,1994,55-74 years,female,0.0,2878.0,0.0
Kiribati,1994,75+ years,female,0.0,481.0,0.0
Kiribati,1994,15-24 years,male,3.0,6566.0,45.689917758148034
Kiribati,1994,25-34 years,male,2.0,6053.0,33.04146704113663
Kiribati,1994,35-54 years,male,3.0,6529.0,45.948843620768876
Kiribati,1994,5-14 years,male,0.0,10069.0,0.0
Kiribati,1994,55-74 years,male,0.0,2399.0,0.0
Kiribati,1994,75+ years,male,0.0,291.0,0.0
Kiribati,1995,15-24 years,female,0.0,6571.0,0.0
Kiribati,1995,25-34 years,female,0.0,6640.0,0.0
Kiribati,1995,35-54 years,female,0.0,7072.0,0.0
Kiribati,1995,5-14 years,female,0.0,9815.0,0.0
Kiribati,1995,55-74 years,female,0.0,2912.0,0.0
Kiribati,1995,75+ years,female,0.0,479.0,0.0
Kiribati,1995,15-24 years,male,1.0,6630.0,15.08295625942685
Kiribati,1995,25-34 years,male,0.0,6064.0,0.0
Kiribati,1995,35-54 years,male,0.0,6710.0,0.0
Kiribati,1995,5-14 years,male,0.0,10341.0,0.0
Kiribati,1995,55-74 years,male,1.0,2402.0,41.631973355537056
Kiribati,1995,75+ years,male,0.0,287.0,0.0
Kiribati,1996,15-24 years,female,1.0,6716.0,14.88981536628946
Kiribati,1996,25-34 years,female,1.0,6635.0,15.071590052750564
Kiribati,1996,35-54 years,female,1.0,7304.0,13.691128148959473
Kiribati,1996,5-14 years,female,0.0,10009.0,0.0
Kiribati,1996,55-74 years,female,0.0,2947.0,0.0
Kiribati,1996,75+ years,female,0.0,497.0,0.0
Kiribati,1996,15-24 years,male,1.0,6768.0,14.775413711583925
Kiribati,1996,25-34 years,male,0.0,6063.0,0.0
Kiribati,1996,35-54 years,male,0.0,6914.0,0.0
Kiribati,1996,5-14 years,male,2.0,10569.0,18.92326615573848
Kiribati,1996,55-74 years,male,0.0,2407.0,0.0
Kiribati,1996,75+ years,male,0.0,297.0,0.0
Kiribati,1997,15-24 years,female,0.0,6944.0,0.0
Kiribati,1997,25-34 years,female,0.0,6591.0,0.0
Kiribati,1997,35-54 years,female,0.0,7543.0,0.0
Kiribati,1997,5-14 years,female,0.0,10166.0,0.0
Kiribati,1997,55-74 years,female,0.0,2985.0,0.0
Kiribati,1997,75+ years,female,0.0,509.0,0.0
Kiribati,1997,15-24 years,male,2.0,6964.0,28.71912693854107
Kiribati,1997,25-34 years,male,2.0,6005.0,33.30557868442964
Kiribati,1997,35-54 years,male,1.0,7127.0,14.031149151115475
Kiribati,1997,5-14 years,male,0.0,10775.0,0.0
Kiribati,1997,55-74 years,male,0.0,2417.0,0.0
Kiribati,1997,75+ years,male,0.0,302.0,0.0
Kiribati,1998,15-24 years,female,0.0,7231.0,0.0
Kiribati,1998,25-34 years,female,0.0,6532.0,0.0
Kiribati,1998,35-54 years,female,0.0,7809.0,0.0
Kiribati,1998,5-14 years,female,0.0,10285.0,0.0
Kiribati,1998,55-74 years,female,0.0,3029.0,0.0
Kiribati,1998,75+ years,female,0.0,516.0,0.0
Kiribati,1998,15-24 years,male,2.0,7215.0,27.72002772002772
Kiribati,1998,25-34 years,male,0.0,5909.0,0.0
Kiribati,1998,35-54 years,male,1.0,7353.0,13.599891200870394
Kiribati,1998,5-14 years,male,1.0,10956.0,9.127418765972983
Kiribati,1998,55-74 years,male,0.0,2431.0,0.0
Kiribati,1998,75+ years,male,0.0,304.0,0.0
Kiribati,1999,15-24 years,female,0.0,7547.0,0.0
Kiribati,1999,25-34 years,female,0.0,6481.0,0.0
Kiribati,1999,35-54 years,female,0.0,8111.0,0.0
Kiribati,1999,5-14 years,female,0.0,10385.0,0.0
Kiribati,1999,55-74 years,female,0.0,3089.0,0.0
Kiribati,1999,75+ years,female,0.0,521.0,0.0
Kiribati,1999,15-24 years,male,0.0,7503.0,0.0
Kiribati,1999,25-34 years,male,0.0,5815.0,0.0
Kiribati,1999,35-54 years,male,0.0,7604.0,0.0
Kiribati,1999,5-14 years,male,0.0,11126.0,0.0
Kiribati,1999,55-74 years,male,0.0,2463.0,0.0
Kiribati,1999,75+ years,male,0.0,293.0,0.0
Kiribati,2000,15-24 years,female,0.0,7870.0,0.0
Kiribati,2000,25-34 years,female,0.0,6442.0,0.0
Kiribati,2000,35-54 years,female,0.0,8455.0,0.0
Kiribati,2000,5-14 years,female,0.0,10475.0,0.0
Kiribati,2000,55-74 years,female,0.0,3159.0,0.0
Kiribati,2000,75+ years,female,0.0,522.0,0.0
Kiribati,2000,15-24 years,male,0.0,7812.0,0.0
Kiribati,2000,25-34 years,male,0.0,5737.0,0.0
Kiribati,2000,35-54 years,male,0.0,7888.0,0.0
Kiribati,2000,5-14 years,male,0.0,11289.0,0.0
Kiribati,2000,55-74 years,male,0.0,2513.0,0.0
Kiribati,2000,75+ years,male,0.0,278.0,0.0
Kiribati,2001,15-24 years,female,0.0,8197.0,0.0
Kiribati,2001,25-34 years,female,0.0,6348.0,0.0
Kiribati,2001,35-54 years,female,0.0,8720.0,0.0
Kiribati,2001,5-14 years,female,0.0,10585.0,0.0
Kiribati,2001,55-74 years,female,0.0,3228.0,0.0
Kiribati,2001,75+ years,female,0.0,539.0,0.0
Kiribati,2001,15-24 years,male,0.0,8151.0,0.0
Kiribati,2001,25-34 years,male,0.0,5692.0,0.0
Kiribati,2001,35-54 years,male,0.0,8117.0,0.0
Kiribati,2001,5-14 years,male,0.0,11403.0,0.0
Kiribati,2001,55-74 years,male,0.0,2577.0,0.0
Kiribati,2001,75+ years,male,0.0,294.0,0.0
Kiribati,2011,15-24 years,female,,10410.0,
Kiribati,2011,25-34 years,female,,7952.0,
Kiribati,2011,35-54 years,female,,11026.0,
Kiribati,2011,5-14 years,female,,11372.0,
Kiribati,2011,55-74 years,female,,4199.0,
Kiribati,2011,75+ years,female,,687.0,
Kiribati,2011,15-24 years,male,,10835.0,
Kiribati,2011,25-34 years,male,,7382.0,
Kiribati,2011,35-54 years,male,,10072.0,
Kiribati,2011,5-14 years,male,,11978.0,
Kiribati,2011,55-74 years,male,,3364.0,
Kiribati,2011,75+ years,male,,362.0,
Kuwait,1979,15-24 years,female,0.0,101100.0,0.0
Kuwait,1979,25-34 years,female,0.0,89800.0,0.0
Kuwait,1979,35-54 years,female,0.0,76700.0,0.0
Kuwait,1979,5-14 years,female,0.0,158900.0,0.0
Kuwait,1979,55-74 years,female,0.0,19400.0,0.0
Kuwait,1979,75+ years,female,0.0,3100.0,0.0
Kuwait,1979,15-24 years,male,1.0,124400.0,0.8038585209003215
Kuwait,1979,25-34 years,male,2.0,133000.0,1.5037593984962405
Kuwait,1979,35-54 years,male,1.0,152700.0,0.6548788474132285
Kuwait,1979,5-14 years,male,0.0,174700.0,0.0
Kuwait,1979,55-74 years,male,0.0,24400.0,0.0
Kuwait,1979,75+ years,male,0.0,2900.0,0.0
Kuwait,1980,15-24 years,female,0.0,107000.0,0.0
Kuwait,1980,25-34 years,female,2.0,97100.0,2.0597322348094744
Kuwait,1980,35-54 years,female,0.0,86500.0,0.0
Kuwait,1980,5-14 years,female,1.0,163700.0,0.6108735491753207
Kuwait,1980,55-74 years,female,0.0,18700.0,0.0
Kuwait,1980,75+ years,female,0.0,2900.0,0.0
Kuwait,1980,15-24 years,male,1.0,136600.0,0.7320644216691069
Kuwait,1980,25-34 years,male,2.0,161700.0,1.2368583797155226
Kuwait,1980,35-54 years,male,3.0,172300.0,1.7411491584445733
Kuwait,1980,5-14 years,male,0.0,169300.0,0.0
Kuwait,1980,55-74 years,male,1.0,25600.0,3.90625
Kuwait,1980,75+ years,male,0.0,2700.0,0.0
Kuwait,1981,15-24 years,female,0.0,121000.0,0.0
Kuwait,1981,25-34 years,female,1.0,112400.0,0.889679715302491
Kuwait,1981,35-54 years,female,3.0,100600.0,2.9821073558648115
Kuwait,1981,5-14 years,female,0.0,158200.0,0.0
Kuwait,1981,55-74 years,female,0.0,18800.0,0.0
Kuwait,1981,75+ years,female,0.0,2800.0,0.0
Kuwait,1981,15-24 years,male,3.0,127200.0,2.3584905660377355
Kuwait,1981,25-34 years,male,2.0,190400.0,1.050420168067227
Kuwait,1981,35-54 years,male,0.0,196800.0,0.0
Kuwait,1981,5-14 years,male,0.0,166200.0,0.0
Kuwait,1981,55-74 years,male,1.0,29700.0,3.3670033670033668
Kuwait,1981,75+ years,male,0.0,2600.0,0.0
Kuwait,1982,15-24 years,female,0.0,119900.0,0.0
Kuwait,1982,25-34 years,female,0.0,109400.0,0.0
Kuwait,1982,35-54 years,female,1.0,97100.0,1.0298661174047372
Kuwait,1982,5-14 years,female,0.0,183000.0,0.0
Kuwait,1982,55-74 years,female,0.0,20800.0,0.0
Kuwait,1982,75+ years,female,0.0,3300.0,0.0
Kuwait,1982,15-24 years,male,1.0,160400.0,0.6234413965087282
Kuwait,1982,25-34 years,male,0.0,194700.0,0.0
Kuwait,1982,35-54 years,male,0.0,206800.0,0.0
Kuwait,1982,5-14 years,male,0.0,195400.0,0.0
Kuwait,1982,55-74 years,male,0.0,29500.0,0.0
Kuwait,1982,75+ years,male,0.0,3000.0,0.0
Kuwait,1983,15-24 years,female,0.0,132500.0,0.0
Kuwait,1983,25-34 years,female,0.0,123700.0,0.0
Kuwait,1983,35-54 years,female,1.0,110800.0,0.9025270758122744
Kuwait,1983,5-14 years,female,0.0,173200.0,0.0
Kuwait,1983,55-74 years,female,0.0,20500.0,0.0
Kuwait,1983,75+ years,female,0.0,3000.0,0.0
Kuwait,1983,15-24 years,male,0.0,138500.0,0.0
Kuwait,1983,25-34 years,male,3.0,208400.0,1.4395393474088292
Kuwait,1983,35-54 years,male,3.0,215300.0,1.3934045517882026
Kuwait,1983,5-14 years,male,0.0,180700.0,0.0
Kuwait,1983,55-74 years,male,0.0,32300.0,0.0
Kuwait,1983,75+ years,male,0.0,2800.0,0.0
Kuwait,1984,15-24 years,female,1.0,132600.0,0.7541478129713424
Kuwait,1984,25-34 years,female,3.0,122000.0,2.459016393442623
Kuwait,1984,35-54 years,female,0.0,108200.0,0.0
Kuwait,1984,5-14 years,female,1.0,202600.0,0.49358341559723595
Kuwait,1984,55-74 years,female,0.0,23000.0,0.0
Kuwait,1984,75+ years,female,0.0,3500.0,0.0
Kuwait,1984,15-24 years,male,1.0,186100.0,0.537345513164965
Kuwait,1984,25-34 years,male,4.0,230900.0,1.7323516673884798
Kuwait,1984,35-54 years,male,4.0,244600.0,1.6353229762878168
Kuwait,1984,5-14 years,male,0.0,223700.0,0.0
Kuwait,1984,55-74 years,male,0.0,33700.0,0.0
Kuwait,1984,75+ years,male,0.0,3300.0,0.0
Kuwait,1985,15-24 years,female,0.0,145200.0,0.0
Kuwait,1985,25-34 years,female,2.0,136200.0,1.4684287812041115
Kuwait,1985,35-54 years,female,1.0,121900.0,0.8203445447087777
Kuwait,1985,5-14 years,female,0.0,189600.0,0.0
Kuwait,1985,55-74 years,female,0.0,22400.0,0.0
Kuwait,1985,75+ years,female,0.0,3400.0,0.0
Kuwait,1985,15-24 years,male,2.0,150900.0,1.3253810470510272
Kuwait,1985,25-34 years,male,5.0,228000.0,2.1929824561403506
Kuwait,1985,35-54 years,male,6.0,235600.0,2.5466893039049237
Kuwait,1985,5-14 years,male,0.0,196600.0,0.0
Kuwait,1985,55-74 years,male,1.0,35200.0,2.840909090909091
Kuwait,1985,75+ years,male,0.0,3000.0,0.0
Kuwait,1986,15-24 years,female,0.0,152100.0,0.0
Kuwait,1986,25-34 years,female,3.0,143000.0,2.097902097902098
Kuwait,1986,35-54 years,female,1.0,127800.0,0.7824726134585289
Kuwait,1986,5-14 years,female,0.0,198400.0,0.0
Kuwait,1986,55-74 years,female,0.0,23400.0,0.0
Kuwait,1986,75+ years,female,0.0,3400.0,0.0
Kuwait,1986,15-24 years,male,4.0,157400.0,2.5412960609911055
Kuwait,1986,25-34 years,male,5.0,238400.0,2.0973154362416104
Kuwait,1986,35-54 years,male,3.0,246500.0,1.2170385395537526
Kuwait,1986,5-14 years,male,0.0,205000.0,0.0
Kuwait,1986,55-74 years,male,0.0,36700.0,0.0
Kuwait,1986,75+ years,male,0.0,3200.0,0.0
Kuwait,1987,15-24 years,female,1.0,159300.0,0.6277463904582549
Kuwait,1987,25-34 years,female,1.0,150100.0,0.6662225183211192
Kuwait,1987,35-54 years,female,2.0,134100.0,1.4914243102162565
Kuwait,1987,5-14 years,female,0.0,207600.0,0.0
Kuwait,1987,55-74 years,female,1.0,24300.0,4.11522633744856
Kuwait,1987,75+ years,female,0.0,3700.0,0.0
Kuwait,1987,15-24 years,male,1.0,164300.0,0.6086427267194157
Kuwait,1987,25-34 years,male,6.0,249500.0,2.404809619238477
Kuwait,1987,35-54 years,male,4.0,257900.0,1.550988755331524
Kuwait,1987,5-14 years,male,0.0,213800.0,0.0
Kuwait,1987,55-74 years,male,0.0,38400.0,0.0
Kuwait,1987,75+ years,male,0.0,3300.0,0.0
Kuwait,1993,15-24 years,female,0.0,112300.0,0.0
Kuwait,1993,25-34 years,female,4.0,130800.0,3.058103975535168
Kuwait,1993,35-54 years,female,2.0,123800.0,1.615508885298869
Kuwait,1993,5-14 years,female,0.0,144300.0,0.0
Kuwait,1993,55-74 years,female,0.0,23500.0,0.0
Kuwait,1993,75+ years,female,0.0,2800.0,0.0
Kuwait,1993,15-24 years,male,1.0,119600.0,0.8361204013377926
Kuwait,1993,25-34 years,male,6.0,207800.0,2.8873917228103942
Kuwait,1993,35-54 years,male,4.0,227100.0,1.7613386173491854
Kuwait,1993,5-14 years,male,0.0,143300.0,0.0
Kuwait,1993,55-74 years,male,1.0,35200.0,2.840909090909091
Kuwait,1993,75+ years,male,0.0,3100.0,0.0
Kuwait,1994,15-24 years,female,0.0,111900.0,0.0
Kuwait,1994,25-34 years,female,7.0,132800.0,5.271084337349397
Kuwait,1994,35-54 years,female,5.0,123000.0,4.065040650406504
Kuwait,1994,5-14 years,female,0.0,149200.0,0.0
Kuwait,1994,55-74 years,female,0.0,22500.0,0.0
Kuwait,1994,75+ years,female,0.0,2500.0,0.0
Kuwait,1994,15-24 years,male,2.0,137100.0,1.4587892049598834
Kuwait,1994,25-34 years,male,8.0,279700.0,2.860207365033965
Kuwait,1994,35-54 years,male,7.0,289600.0,2.4171270718232045
Kuwait,1994,5-14 years,male,0.0,154600.0,0.0
Kuwait,1994,55-74 years,male,1.0,41900.0,2.3866348448687353
Kuwait,1994,75+ years,male,0.0,3200.0,0.0
Kuwait,1995,15-24 years,female,1.0,116400.0,0.8591065292096219
Kuwait,1995,25-34 years,female,2.0,138600.0,1.443001443001443
Kuwait,1995,35-54 years,female,2.0,128200.0,1.5600624024960996
Kuwait,1995,5-14 years,female,0.0,155100.0,0.0
Kuwait,1995,55-74 years,female,0.0,23300.0,0.0
Kuwait,1995,75+ years,female,0.0,2600.0,0.0
Kuwait,1995,15-24 years,male,5.0,142900.0,3.4989503149055285
Kuwait,1995,25-34 years,male,9.0,292900.0,3.072721065209969
Kuwait,1995,35-54 years,male,7.0,303300.0,2.30794592812397
Kuwait,1995,5-14 years,male,0.0,160900.0,0.0
Kuwait,1995,55-74 years,male,0.0,43700.0,0.0
Kuwait,1995,75+ years,male,0.0,3200.0,0.0
Kuwait,1996,15-24 years,female,3.0,120600.0,2.487562189054726
Kuwait,1996,25-34 years,female,8.0,143900.0,5.559416261292564
Kuwait,1996,35-54 years,female,0.0,133200.0,0.0
Kuwait,1996,5-14 years,female,0.0,160800.0,0.0
Kuwait,1996,55-74 years,female,0.0,24200.0,0.0
Kuwait,1996,75+ years,female,0.0,2700.0,0.0
Kuwait,1996,15-24 years,male,1.0,148200.0,0.6747638326585695
Kuwait,1996,25-34 years,male,10.0,304400.0,3.2851511169513796
Kuwait,1996,35-54 years,male,6.0,315300.0,1.9029495718363463
Kuwait,1996,5-14 years,male,0.0,166800.0,0.0
Kuwait,1996,55-74 years,male,2.0,45300.0,4.415011037527594
Kuwait,1996,75+ years,male,0.0,3300.0,0.0
Kuwait,1997,15-24 years,female,5.0,124500.0,4.016064257028113
Kuwait,1997,25-34 years,female,7.0,148300.0,4.720161834120026
Kuwait,1997,35-54 years,female,5.0,137300.0,3.6416605972323377
Kuwait,1997,5-14 years,female,0.0,165900.0,0.0
Kuwait,1997,55-74 years,female,0.0,25000.0,0.0
Kuwait,1997,75+ years,female,0.0,2700.0,0.0
Kuwait,1997,15-24 years,male,2.0,153000.0,1.3071895424836601
Kuwait,1997,25-34 years,male,10.0,313700.0,3.18775900541919
Kuwait,1997,35-54 years,male,3.0,324800.0,0.9236453201970443
Kuwait,1997,5-14 years,male,0.0,172100.0,0.0
Kuwait,1997,55-74 years,male,1.0,46700.0,2.1413276231263385
Kuwait,1997,75+ years,male,0.0,3500.0,0.0
Kuwait,1998,15-24 years,female,3.0,137997.0,2.1739603034848582
Kuwait,1998,25-34 years,female,6.0,176454.0,3.4003196300452245
Kuwait,1998,35-54 years,female,6.0,184143.0,3.258337270490869
Kuwait,1998,5-14 years,female,0.0,166981.0,0.0
Kuwait,1998,55-74 years,female,0.0,32097.0,0.0
Kuwait,1998,75+ years,female,0.0,3970.0,0.0
Kuwait,1998,15-24 years,male,1.0,151264.0,0.6610958324518722
Kuwait,1998,25-34 years,male,10.0,342775.0,2.917365618846182
Kuwait,1998,35-54 years,male,8.0,396063.0,2.019880675549092
Kuwait,1998,5-14 years,male,0.0,173841.0,0.0
Kuwait,1998,55-74 years,male,1.0,56327.0,1.7753475242778773
Kuwait,1998,75+ years,male,0.0,3854.0,0.0
Kuwait,1999,15-24 years,female,1.0,142800.0,0.700280112044818
Kuwait,1999,25-34 years,female,7.0,182700.0,3.8314176245210727
Kuwait,1999,35-54 years,female,5.0,190600.0,2.6232948583420774
Kuwait,1999,5-14 years,female,0.0,172800.0,0.0
Kuwait,1999,55-74 years,female,0.0,33300.0,0.0
Kuwait,1999,75+ years,female,0.0,4200.0,0.0
Kuwait,1999,15-24 years,male,2.0,157500.0,1.2698412698412698
Kuwait,1999,25-34 years,male,16.0,357800.0,4.471771939631079
Kuwait,1999,35-54 years,male,14.0,413600.0,3.3849129593810443
Kuwait,1999,5-14 years,male,1.0,180700.0,0.5534034311012728
Kuwait,1999,55-74 years,male,0.0,58700.0,0.0
Kuwait,1999,75+ years,male,0.0,4000.0,0.0
Kuwait,2000,15-24 years,female,2.0,147681.0,1.3542703529905675
Kuwait,2000,25-34 years,female,10.0,189015.0,5.290585403274872
Kuwait,2000,35-54 years,female,2.0,197224.0,1.0140753660812072
Kuwait,2000,5-14 years,female,0.0,178644.0,0.0
Kuwait,2000,55-74 years,female,0.0,34331.0,0.0
Kuwait,2000,75+ years,female,0.0,4246.0,0.0
Kuwait,2000,15-24 years,male,3.0,163848.0,1.8309652848981983
Kuwait,2000,25-34 years,male,11.0,373318.0,2.9465495904296066
Kuwait,2000,35-54 years,male,5.0,431562.0,1.158582080906104
Kuwait,2000,5-14 years,male,0.0,187983.0,0.0
Kuwait,2000,55-74 years,male,1.0,61145.0,1.6354567012838337
Kuwait,2000,75+ years,male,0.0,4156.0,0.0
Kuwait,2001,15-24 years,female,0.0,158070.0,0.0
Kuwait,2001,25-34 years,female,3.0,197334.0,1.5202651342394113
Kuwait,2001,35-54 years,female,2.0,209093.0,0.9565121740086947
Kuwait,2001,5-14 years,female,0.0,180414.0,0.0
Kuwait,2001,55-74 years,female,0.0,38503.0,0.0
Kuwait,2001,75+ years,female,0.0,4919.0,0.0
Kuwait,2001,15-24 years,male,2.0,172345.0,1.1604630247468741
Kuwait,2001,25-34 years,male,8.0,367180.0,2.1787679067487336
Kuwait,2001,35-54 years,male,15.0,453739.0,3.3058652661552124
Kuwait,2001,5-14 years,male,0.0,189011.0,0.0
Kuwait,2001,55-74 years,male,0.0,63433.0,0.0
Kuwait,2001,75+ years,male,0.0,4489.0,0.0
Kuwait,2002,15-24 years,female,2.0,168033.0,1.1902423928633066
Kuwait,2002,25-34 years,female,5.0,213750.0,2.339181286549708
Kuwait,2002,35-54 years,female,4.0,225709.0,1.7721933994656838
Kuwait,2002,5-14 years,female,0.0,183948.0,0.0
Kuwait,2002,55-74 years,female,0.0,41294.0,0.0
Kuwait,2002,75+ years,female,0.0,5290.0,0.0
Kuwait,2002,15-24 years,male,5.0,185185.0,2.7000027000027
Kuwait,2002,25-34 years,male,11.0,388020.0,2.8349054172465338
Kuwait,2002,35-54 years,male,18.0,482228.0,3.7326741707242217
Kuwait,2002,5-14 years,male,0.0,193020.0,0.0
Kuwait,2002,55-74 years,male,0.0,67364.0,0.0
Kuwait,2002,75+ years,male,0.0,4762.0,0.0
Kuwait,2003,15-24 years,female,2.0,167291.0,1.195521576175646
Kuwait,2003,25-34 years,female,9.0,185021.0,4.8643126996395
Kuwait,2003,35-54 years,female,3.0,208524.0,1.4386833170282558
Kuwait,2003,5-14 years,female,0.0,172216.0,0.0
Kuwait,2003,55-74 years,female,0.0,44516.0,0.0
Kuwait,2003,75+ years,female,0.0,3525.0,0.0
Kuwait,2003,15-24 years,male,2.0,209956.0,0.952580540684715
Kuwait,2003,25-34 years,male,11.0,296337.0,3.7119900653647706
Kuwait,2003,35-54 years,male,17.0,397654.0,4.275073304933434
Kuwait,2003,5-14 years,male,0.0,190628.0,0.0
Kuwait,2003,55-74 years,male,0.0,70627.0,0.0
Kuwait,2003,75+ years,male,0.0,4327.0,0.0
Kuwait,2004,15-24 years,female,3.0,168373.0,1.7817583579314975
Kuwait,2004,25-34 years,female,7.0,192013.0,3.645586496747616
Kuwait,2004,35-54 years,female,7.0,212485.0,3.2943501894251357
Kuwait,2004,5-14 years,female,0.0,175678.0,0.0
Kuwait,2004,55-74 years,female,0.0,47016.0,0.0
